Date,County,None,D0,D1,D2,D3,D4
2015-01,Orange,0.0,0.0,0.0,0.0,24.45,75.55
2015-01,Placer,0.0,0.0,0.0,0.0,51.167500000000004,48.832499999999996
2015-01,Plumas,0.0,0.0,0.0,0.0,66.19,33.81
2015-01,Riverside,0.0,1.04,22.67,54.65,21.31,0.33
2015-01,Sacramento,0.0,0.0,0.0,0.0,22.2425,77.7575
2015-01,San Benito,0.0,0.0,0.0,0.0,13.29,86.71
2015-01,San Bernardino,0.0,9.91,11.48,59.31,18.73,0.57
2015-01,San Diego,0.0,0.0,0.0,32.77,67.23,0.0
2015-01,San Francisco,0.0,0.0,0.0,74.985,25.015,0.0
2015-01,San Joaquin,0.0,0.0,0.0,0.0,0.19,99.81
2015-01,San Luis Obispo,0.0,0.0,0.0,0.0,0.03,99.97
2015-01,San Mateo,0.0,0.0,0.0,7.8825,92.11749999999999,0.0
2015-01,Santa Barbara,0.0,0.0,0.0,0.0,0.0,100.0
2015-01,Santa Clara,0.0,0.0,0.0,0.0,75.33,24.67
2015-01,Santa Cruz,0.0,0.0,0.0,0.0,100.0,0.0
2015-01,Shasta,0.0,0.0,0.0,0.0,94.24,5.76
2015-01,Sierra,0.0,0.0,0.0,0.0,68.6725,31.3275
2015-01,Siskiyou,0.0,0.19999999999999998,6.6899999999999995,50.15,42.95,0.0
2015-01,Solano,0.0,0.0,0.0,0.0,92.635,7.365
2015-01,Sonoma,0.0,0.0,0.0,4.4025,95.5975,0.0
2015-01,Stanislaus,0.0,0.0,0.0,0.0,0.0,100.0
2015-01,Sutter,0.0,0.0,0.0,0.0,25.0,75.0
2015-01,Tehama,0.0,0.0,0.0,0.0,99.22,0.78
2015-01,Trinity,0.0,0.0,0.0,0.6,99.4,0.0
2015-01,Tulare,0.0,0.0,0.0,0.0,0.0,100.0
2015-01,Tuolumne,0.0,0.0,0.0,0.0,1.6575,98.3425
2015-01,Ventura,0.0,0.0,0.0,0.0,0.0,100.0
2015-01,Yolo,0.0,0.0,0.0,0.0,32.1625,67.8375
2015-01,Yuba,0.0,0.0,0.0,0.0,25.165,74.83500000000001
2015-02,Alameda,0.0,0.0,0.0,0.0,81.04,18.96
2015-02,Alpine,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Amador,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Butte,0.0,0.0,0.0,0.0,13.965,86.03500000000001
2015-02,Calaveras,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Colusa,0.0,0.0,0.0,0.0,71.58,28.42
2015-02,Contra Costa,0.0,0.0,0.0,0.17,89.71,10.12
2015-02,Del Norte,0.0,87.9525,9.602500000000001,2.445,0.0,0.0
2015-02,El Dorado,0.0,0.0,0.0,0.0,39.88,60.12
2015-02,Fresno,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Glenn,0.0,0.0,0.0,3.1875,83.075,13.73
2015-02,Humboldt,0.0,0.23,2.93,74.7075,22.1325,0.0
2015-02,Imperial,0.0,0.0,29.3975,70.6025,0.0,0.0
2015-02,Inyo,0.0,0.0,0.0,19.1175,70.855,10.025000000000002
2015-02,Kern,0.0,0.0,0.0,0.0,26.3425,73.6575
2015-02,Kings,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Lake,0.0,0.0,0.0,35.1075,64.8925,0.0
2015-02,Lassen,0.0,0.0,0.0,0.0,24.39,75.61
2015-02,Los Angeles,0.0,0.0,0.0,0.0,12.08,87.92
2015-02,Madera,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Marin,0.0,0.0,0.0,98.0475,1.9525,0.0
2015-02,Mariposa,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Mendocino,0.0,0.0,0.0,75.0,25.0,0.0
2015-02,Merced,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Modoc,0.0,0.0,0.0,0.0,100.0,0.0
2015-02,Mono,0.0,0.0,0.0,0.0,17.52,82.47999999999999
2015-02,Monterey,0.0,0.0,0.0,7.6725,35.459999999999994,56.86
2015-02,Napa,0.0,0.0,0.0,9.945,89.995,0.06
2015-02,Nevada,0.0,0.0,0.0,0.0,44.95,55.05
2015-02,Orange,0.0,0.0,0.0,0.0,24.45,75.55
2015-02,Placer,0.0,0.0,0.0,0.0,43.45,56.55
2015-02,Plumas,0.0,0.0,0.0,0.0,60.265,39.735
2015-02,Riverside,0.01,1.03,22.61,54.97,21.04,0.33
2015-02,Sacramento,0.0,0.0,0.0,0.0,2.83,97.17
2015-02,San Benito,0.0,0.0,0.0,0.0,13.29,86.71
2015-02,San Bernardino,1.2225000000000001,8.69,17.4375,53.612500000000004,18.46,0.57
2015-02,San Diego,0.0,0.0,0.0,33.39,66.61,0.0
2015-02,San Francisco,0.0,0.0,0.0,99.0,1.0,0.0
2015-02,San Joaquin,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,San Luis Obispo,0.0,0.0,0.0,0.0,0.03,99.97
2015-02,San Mateo,0.0,0.0,0.0,11.322499999999998,88.6775,0.0
2015-02,Santa Barbara,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Santa Clara,0.0,0.0,0.0,8.5425,66.7875,24.67
2015-02,Santa Cruz,0.0,0.0,0.0,26.7525,73.2475,0.0
2015-02,Shasta,0.0,0.0,0.0,26.145,66.175,7.68
2015-02,Sierra,0.0,0.0,0.0,0.0,68.0525,31.947499999999998
2015-02,Siskiyou,0.0,0.375,9.995,60.9975,28.625,0.0
2015-02,Solano,0.0,0.0,0.0,0.0,90.18,9.82
2015-02,Sonoma,0.0,0.0,0.0,69.86999999999999,30.13,0.0
2015-02,Stanislaus,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Sutter,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Tehama,0.0,0.0,0.0,12.315000000000001,86.645,1.04
2015-02,Trinity,0.0,0.0,0.0,75.1575,24.8425,0.0
2015-02,Tulare,0.0,0.0,0.0,0.0,2.0075,97.9925
2015-02,Tuolumne,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Ventura,0.0,0.0,0.0,0.0,0.0,100.0
2015-02,Yolo,0.0,0.0,0.0,0.0,9.55,90.45
2015-02,Yuba,0.0,0.0,0.0,0.0,0.2575,99.7425
2015-03,Alameda,0.0,0.0,0.0,0.0,81.04,18.96
2015-03,Alpine,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Amador,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Butte,0.0,0.0,0.0,0.0,13.970000000000002,86.03
2015-03,Calaveras,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Colusa,0.0,0.0,0.0,0.0,71.58,28.420000000000005
2015-03,Contra Costa,0.0,0.0,0.0,0.17,89.71,10.12
2015-03,Del Norte,0.0,89.232,7.508,3.2599999999999993,0.0,0.0
2015-03,El Dorado,0.0,0.0,0.0,0.0,39.88,60.11999999999999
2015-03,Fresno,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Glenn,0.0,0.0,0.0,4.25,82.01,13.73
2015-03,Humboldt,0.0,0.23000000000000004,2.75,97.02,0.0,0.0
2015-03,Imperial,0.0,0.0,29.360000000000003,70.64,0.0,0.0
2015-03,Inyo,0.0,0.0,0.0,24.312,60.230000000000004,15.453999999999999
2015-03,Kern,0.0,0.0,0.0,0.0,33.565999999999995,66.43400000000001
2015-03,Kings,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Lake,0.0,0.0,0.0,46.81,53.19,0.0
2015-03,Lassen,0.0,0.0,0.0,0.0,24.39,75.61
2015-03,Los Angeles,0.0,0.0,0.0,0.0,12.08,87.92
2015-03,Madera,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Marin,0.0,0.0,0.0,100.0,0.0,0.0
2015-03,Mariposa,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Mendocino,0.0,0.0,0.0,100.0,0.0,0.0
2015-03,Merced,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Modoc,0.0,0.0,0.0,0.0,100.0,0.0
2015-03,Mono,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Monterey,0.0,0.0,0.0,10.23,32.9,56.86
2015-03,Napa,0.0,0.0,0.0,13.26,86.68,0.06
2015-03,Nevada,0.0,0.0,0.0,0.0,44.95,55.05
2015-03,Orange,0.0,0.0,0.0,0.0,24.45,75.55
2015-03,Placer,0.0,0.0,0.0,0.0,43.45,56.55
2015-03,Plumas,0.0,0.0,0.0,0.0,60.29,39.71
2015-03,Riverside,0.01,0.966,22.654000000000003,54.989999999999995,21.04,0.33
2015-03,Sacramento,0.0,0.0,0.0,0.0,2.83,97.17
2015-03,San Benito,0.0,0.0,0.0,0.0,13.289999999999997,86.71
2015-03,San Bernardino,1.1919999999999997,8.61,17.524,53.682,18.412,0.57
2015-03,San Diego,0.0,0.0,0.0,33.39,66.61,0.0
2015-03,San Francisco,0.0,0.0,0.0,99.0,1.0,0.0
2015-03,San Joaquin,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,San Luis Obispo,0.0,0.0,0.0,0.0,0.03,99.97
2015-03,San Mateo,0.0,0.0,0.0,11.7,88.3,0.0
2015-03,Santa Barbara,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Santa Clara,0.0,0.0,0.0,11.39,63.94,24.67
2015-03,Santa Cruz,0.0,0.0,0.0,35.67,64.33,0.0
2015-03,Shasta,0.0,0.0,0.0,34.86,57.46,7.68
2015-03,Sierra,0.0,0.0,0.0,0.0,68.07,31.93
2015-03,Siskiyou,0.0,0.512,11.018,64.72,23.74,0.0
2015-03,Solano,0.0,0.0,0.0,0.0,90.18,9.82
2015-03,Sonoma,0.0,0.0,0.0,91.35,8.65,0.0
2015-03,Stanislaus,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Sutter,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Tehama,0.0,0.0,0.0,16.42,82.54,1.04
2015-03,Trinity,0.0,0.0,0.0,100.0,0.0,0.0
2015-03,Tulare,0.0,0.0,0.0,0.0,4.818,95.18200000000002
2015-03,Tuolumne,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Ventura,0.0,0.0,0.0,0.0,0.0,100.0
2015-03,Yolo,0.0,0.0,0.0,0.0,9.55,90.45
2015-03,Yuba,0.0,0.0,0.0,0.0,0.27,99.73
2015-04,Alameda,0.0,0.0,0.0,0.0,81.04,18.96
2015-04,Alpine,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Amador,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Butte,0.0,0.0,0.0,0.0,8.955,91.04499999999999
2015-04,Calaveras,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Colusa,0.0,0.0,0.0,0.0,71.58,28.42
2015-04,Contra Costa,0.0,0.0,0.0,0.17,89.71,10.12
2015-04,Del Norte,0.0,89.33,7.41,3.26,0.0,0.0
2015-04,El Dorado,0.0,0.0,0.0,0.0,19.94,80.06
2015-04,Fresno,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Glenn,0.0,0.0,0.0,4.25,81.97,13.775000000000002
2015-04,Humboldt,0.0,0.23,2.75,97.02,0.0,0.0
2015-04,Imperial,0.0,0.0,29.36,70.64,0.0,0.0
2015-04,Inyo,0.0,0.0,0.0,32.13,46.73,21.13
2015-04,Kern,0.0,0.0,0.0,0.0,26.3,73.7
2015-04,Kings,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Lake,0.0,0.0,0.0,46.81,53.19,0.0
2015-04,Lassen,0.0,0.0,0.0,0.0,2.895,97.10500000000002
2015-04,Los Angeles,0.0,0.0,0.0,0.0,12.08,87.92
2015-04,Madera,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Marin,0.0,0.0,0.0,100.0,0.0,0.0
2015-04,Mariposa,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Mendocino,0.0,0.0,0.0,100.0,0.0,0.0
2015-04,Merced,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Modoc,0.0,0.0,0.0,0.0,29.245000000000005,70.755
2015-04,Mono,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Monterey,0.0,0.0,0.0,10.23,32.9,56.86
2015-04,Napa,0.0,0.0,0.0,13.26,86.68,0.06
2015-04,Nevada,0.0,0.0,0.0,0.0,22.475,77.525
2015-04,Orange,0.0,0.0,0.0,0.0,24.45,75.55
2015-04,Placer,0.0,0.0,0.0,0.0,21.725,78.275
2015-04,Plumas,0.0,0.0,0.0,0.0,30.145,69.855
2015-04,Riverside,0.01,0.95,22.67,54.99,21.04,0.33
2015-04,Sacramento,0.0,0.0,0.0,0.0,2.83,97.17
2015-04,San Benito,0.0,0.0,0.0,0.0,13.29,86.71
2015-04,San Bernardino,1.1125,8.6675,17.55,53.76,18.34,0.57
2015-04,San Diego,0.0,0.0,0.0,33.39,66.61,0.0
2015-04,San Francisco,0.0,0.0,0.0,99.0,1.0,0.0
2015-04,San Joaquin,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,San Luis Obispo,0.0,0.0,0.0,0.0,0.03,99.97
2015-04,San Mateo,0.0,0.0,0.0,11.7,88.3,0.0
2015-04,Santa Barbara,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Santa Clara,0.0,0.0,0.0,11.39,63.94,24.67
2015-04,Santa Cruz,0.0,0.0,0.0,35.67,64.33,0.0
2015-04,Shasta,0.0,0.0,0.0,34.86,51.84,13.305
2015-04,Sierra,0.0,0.0,0.0,0.0,34.035,65.965
2015-04,Siskiyou,0.0,0.53,11.0,64.72,23.7,0.04
2015-04,Solano,0.0,0.0,0.0,0.0,90.18,9.82
2015-04,Sonoma,0.0,0.0,0.0,91.35,8.65,0.0
2015-04,Stanislaus,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Sutter,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Tehama,0.0,0.0,0.0,16.42,74.44500000000001,9.135
2015-04,Trinity,0.0,0.0,0.0,100.0,0.0,0.0
2015-04,Tulare,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Tuolumne,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Ventura,0.0,0.0,0.0,0.0,0.0,100.0
2015-04,Yolo,0.0,0.0,0.0,0.0,9.55,90.45
2015-04,Yuba,0.0,0.0,0.0,0.0,0.135,99.86500000000001
2015-05,Alameda,0.0,0.0,0.0,0.0,81.04,18.96
2015-05,Alpine,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Amador,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Butte,0.0,0.0,0.0,0.0,3.94,96.06
2015-05,Calaveras,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Colusa,0.0,0.0,0.0,0.0,71.58,28.42
2015-05,Contra Costa,0.0,0.0,0.0,0.17,89.71,10.12
2015-05,Del Norte,0.0,50.28,41.8175,7.91,0.0,0.0
2015-05,El Dorado,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Fresno,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Glenn,0.0,0.0,0.0,4.25,81.93,13.82
2015-05,Humboldt,0.0,0.0,1.19,98.81,0.0,0.0
2015-05,Imperial,0.0,0.0,29.36,70.64,0.0,0.0
2015-05,Inyo,0.0,0.0,0.0,32.13,46.73,21.13
2015-05,Kern,0.0,0.0,0.0,0.0,26.3,73.7
2015-05,Kings,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Lake,0.0,0.0,0.0,46.81,53.19,0.0
2015-05,Lassen,0.0,0.0,0.0,0.0,2.8424999999999994,97.1575
2015-05,Los Angeles,0.0,0.0,0.0,0.0,12.08,87.92
2015-05,Madera,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Marin,0.0,0.0,0.0,100.0,0.0,0.0
2015-05,Mariposa,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Mendocino,0.0,0.0,0.0,100.0,0.0,0.0
2015-05,Merced,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Modoc,0.0,0.0,0.0,0.0,43.550000000000004,56.449999999999996
2015-05,Mono,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Monterey,0.0,0.0,0.0,10.23,32.9,56.86
2015-05,Napa,0.0,0.0,0.0,13.26,86.68,0.06
2015-05,Nevada,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Orange,0.0,0.0,0.0,0.0,24.45,75.55
2015-05,Placer,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Plumas,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Riverside,0.01,0.95,22.67,54.99,21.04,0.33
2015-05,Sacramento,0.0,0.0,0.0,0.0,2.83,97.17
2015-05,San Benito,0.0,0.0,0.0,0.0,13.29,86.71
2015-05,San Bernardino,1.1,8.68,17.55,53.76,18.34,0.57
2015-05,San Diego,0.0,0.0,0.0,33.39,66.61,0.0
2015-05,San Francisco,0.0,0.0,0.0,99.0,1.0,0.0
2015-05,San Joaquin,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,San Luis Obispo,0.0,0.0,0.0,0.0,0.03,99.97
2015-05,San Mateo,0.0,0.0,0.0,11.7,88.3,0.0
2015-05,Santa Barbara,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Santa Clara,0.0,0.0,0.0,11.39,63.94,24.67
2015-05,Santa Cruz,0.0,0.0,0.0,35.67,64.33,0.0
2015-05,Shasta,0.0,0.0,0.0,34.86,47.06,18.09
2015-05,Sierra,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Siskiyou,0.0,0.0,1.64,74.62,23.7,0.04
2015-05,Solano,0.0,0.0,0.0,0.0,90.18,9.82
2015-05,Sonoma,0.0,0.0,0.0,91.35,8.65,0.0
2015-05,Stanislaus,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Sutter,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Tehama,0.0,0.0,0.0,16.42,66.35,17.23
2015-05,Trinity,0.0,0.0,0.0,100.0,0.0,0.0
2015-05,Tulare,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Tuolumne,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Ventura,0.0,0.0,0.0,0.0,0.0,100.0
2015-05,Yolo,0.0,0.0,0.0,0.0,9.55,90.45
2015-05,Yuba,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Alameda,0.0,0.0,0.0,0.0,81.04,18.96
2015-06,Alpine,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Amador,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Butte,0.0,0.0,0.0,0.0,3.94,96.06
2015-06,Calaveras,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Colusa,0.0,0.0,0.0,0.0,71.58,28.420000000000005
2015-06,Contra Costa,0.0,0.0,0.0,0.17,89.71,10.12
2015-06,Del Norte,0.0,0.0,36.836,63.16400000000001,0.0,0.0
2015-06,El Dorado,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Fresno,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Glenn,0.0,0.0,0.0,4.25,81.93,13.819999999999999
2015-06,Humboldt,0.0,0.0,0.476,68.924,30.6,0.0
2015-06,Imperial,0.0,0.0,29.360000000000003,70.64,0.0,0.0
2015-06,Inyo,0.0,0.0,0.0,31.95,46.91,21.13
2015-06,Kern,0.0,0.0,0.0,0.0,26.3,73.7
2015-06,Kings,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Lake,0.0,0.0,0.0,46.81,53.19,0.0
2015-06,Lassen,0.0,0.0,0.0,0.0,2.73,97.27
2015-06,Los Angeles,0.0,0.0,0.0,0.0,12.08,87.92
2015-06,Madera,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Marin,0.0,0.0,0.0,100.0,0.0,0.0
2015-06,Mariposa,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Mendocino,0.0,0.0,0.0,78.54400000000001,21.456,0.0
2015-06,Merced,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Modoc,0.0,0.0,0.0,0.0,44.93,55.07000000000001
2015-06,Mono,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Monterey,0.0,0.0,0.0,10.23,32.9,56.86
2015-06,Napa,0.0,0.0,0.0,13.26,86.68,0.06
2015-06,Nevada,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Orange,0.0,0.0,0.0,0.0,24.45,75.55
2015-06,Placer,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Plumas,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Riverside,0.01,0.95,22.67,54.45,21.59,0.33
2015-06,Sacramento,0.0,0.0,0.0,0.0,2.83,97.17
2015-06,San Benito,0.0,0.0,0.0,0.0,13.289999999999997,86.71
2015-06,San Bernardino,1.1,8.68,17.55,30.420000000000005,41.68,0.57
2015-06,San Diego,0.0,0.0,0.0,33.39,66.61,0.0
2015-06,San Francisco,0.0,0.0,0.0,99.0,1.0,0.0
2015-06,San Joaquin,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,San Luis Obispo,0.0,0.0,0.0,0.0,0.03,99.97
2015-06,San Mateo,0.0,0.0,0.0,11.7,88.3,0.0
2015-06,Santa Barbara,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Santa Clara,0.0,0.0,0.0,11.39,63.94,24.67
2015-06,Santa Cruz,0.0,0.0,0.0,35.67,64.33,0.0
2015-06,Shasta,0.0,0.0,0.0,34.86,47.06,18.09
2015-06,Sierra,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Siskiyou,0.0,0.0,0.6559999999999999,75.60400000000001,23.7,0.04
2015-06,Solano,0.0,0.0,0.0,0.0,90.18,9.82
2015-06,Sonoma,0.0,0.0,0.0,91.35,8.65,0.0
2015-06,Stanislaus,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Sutter,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Tehama,0.0,0.0,0.0,16.42,66.35,17.23
2015-06,Trinity,0.0,0.0,0.0,100.0,0.0,0.0
2015-06,Tulare,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Tuolumne,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Ventura,0.0,0.0,0.0,0.0,0.0,100.0
2015-06,Yolo,0.0,0.0,0.0,0.0,9.55,90.45
2015-06,Yuba,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Alameda,0.0,0.0,0.0,0.0,81.04,18.96
2015-07,Alpine,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Amador,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Butte,0.0,0.0,0.0,0.0,3.94,96.06
2015-07,Calaveras,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Colusa,0.0,0.0,0.0,0.0,71.58,28.42
2015-07,Contra Costa,0.0,0.0,0.0,0.17,89.71,10.12
2015-07,Del Norte,0.0,0.0,0.0,100.0,0.0,0.0
2015-07,El Dorado,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Fresno,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Glenn,0.0,0.0,0.0,4.25,81.93,13.82
2015-07,Humboldt,0.0,0.0,0.0,61.75,38.25,0.0
2015-07,Imperial,0.0,6.075,23.305,70.62,0.0,0.0
2015-07,Inyo,0.0,0.0,0.0,31.95,46.91,21.13
2015-07,Kern,0.0,0.0,0.0,0.0,26.3,73.7
2015-07,Kings,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Lake,0.0,0.0,0.0,46.81,53.19,0.0
2015-07,Lassen,0.0,0.0,0.0,0.0,2.73,97.27
2015-07,Los Angeles,0.0,0.0,0.0,0.0,12.08,87.92
2015-07,Madera,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Marin,0.0,0.0,0.0,100.0,0.0,0.0
2015-07,Mariposa,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Mendocino,0.0,0.0,0.0,73.18,26.82,0.0
2015-07,Merced,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Modoc,0.0,0.0,0.0,0.0,65.4875,34.5125
2015-07,Mono,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Monterey,0.0,0.0,0.0,10.23,32.9,56.86
2015-07,Napa,0.0,0.0,0.0,13.26,86.68,0.06
2015-07,Nevada,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Orange,0.0,0.0,0.0,0.0,24.45,75.55
2015-07,Placer,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Plumas,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Riverside,0.01,7.375,16.265,54.42,21.59,0.33
2015-07,Sacramento,0.0,0.0,0.0,0.0,2.83,97.17
2015-07,San Benito,0.0,0.0,0.0,0.0,13.29,86.71
2015-07,San Bernardino,1.1,10.32,15.93,30.4,41.68,0.57
2015-07,San Diego,0.0,0.0,0.0,33.39,66.61,0.0
2015-07,San Francisco,0.0,0.0,0.0,99.0,1.0,0.0
2015-07,San Joaquin,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,San Luis Obispo,0.0,0.0,0.0,0.0,0.03,99.97
2015-07,San Mateo,0.0,0.0,0.0,11.7,88.3,0.0
2015-07,Santa Barbara,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Santa Clara,0.0,0.0,0.0,11.39,63.94,24.67
2015-07,Santa Cruz,0.0,0.0,0.0,35.67,64.33,0.0
2015-07,Shasta,0.0,0.0,0.0,34.86,47.06,18.09
2015-07,Sierra,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Siskiyou,0.0,0.0,0.0,76.26,23.7,0.04
2015-07,Solano,0.0,0.0,0.0,0.0,90.18,9.82
2015-07,Sonoma,0.0,0.0,0.0,91.35,8.65,0.0
2015-07,Stanislaus,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Sutter,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Tehama,0.0,0.0,0.0,16.42,66.35,17.23
2015-07,Trinity,0.0,0.0,0.0,100.0,0.0,0.0
2015-07,Tulare,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Tuolumne,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Ventura,0.0,0.0,0.0,0.0,0.0,100.0
2015-07,Yolo,0.0,0.0,0.0,0.0,9.55,90.45
2015-07,Yuba,0.0,0.0,0.0,0.0,0.0,100.0
2015-08,Alameda,0.0,0.0,0.0,0.0,81.04,18.96
2015-08,Alpine,0.0,0.0,0.0,0.0,0.0,100.0
2015-08,Amador,0.0,0.0,0.0,0.0,0.0,100.0
2015-08,Butte,0.0,0.0,0.0,0.0,3.94,96.06
2015-08,Calaveras,0.0,0.0,0.0,0.0,0.0,100.0
2015-08,Colusa,0.0,0.0,0.0,0.0,71.58,28.42
2015-08,Contra Costa,0.0,0.0,0.0,0.17,89.71,10.12
2015-08,Del Norte,0.0,0.0,0.0,100.0,0.0,0.0
2015-08,El Dorado,0.0,0.0,0.0,0.0,0.0,100.0
2015-08,Fresno,0.0,0.0,0.0,0.0,0.0,100.0
2015-08,Glenn,0.0,0.0,0.0,4.25,81.93,13.82
2015-08,Humboldt,0.0,0.0,0.0,61.75,38.25,0.0
2015-08,Imperial,0.0,12.15,38.815,49.035000000000004,0.0,0.0
2015-08,Inyo,0.0,0.0,0.0,31.95,46.91,21.13
2015-08,Kern,0.0,0.0,0.0,0.0,26.3,73.7
2015-08,Kings,0.0,0.0,0.0,0.0,0.0,100.0
2015-08,Lake,0.0,0.0,0.0,46.81,53.19,0.0
2015-08,Lassen,0.0,0.0,0.0,0.0,2.73,97.27
2015-08,Los Angeles,0.0,0.0,0.0,0.0,12.08,87.92
2015-08,Madera,0.0,0.0,0.0,0.0,0.0,100.0
2015-08,Marin,0.0,0.0,0.0,100.0,0.0,0.0
